TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1015001400,Alabama,Calhoun County,3053,1610,1443,1.6,73.0,25.4,0.0,0.0,0.0,2467,37941.0,10717.0,19953.0,3056.0,14.8,11.0,19.7,9.1,37.1,15.3,18.9,92.1,2.4,0.0,1.1,1.9,2.4,19.5,1206,75.7,18.1,5.6,0.6,11.1
1015001500,Alabama,Calhoun County,5218,2529,2689,3.9,90.4,4.1,0.0,0.3,0.0,3605,46351.0,7877.0,19491.0,3809.0,18.7,28.6,19.9,12.9,24.7,24.2,18.3,86.3,8.5,0.0,0.0,0.0,5.2,20.3,2086,79.1,17.0,3.8,0.0,7.0
1015001600,Alabama,Calhoun County,3508,1644,1864,7.4,72.9,18.3,0.0,0.0,0.0,2568,38313.0,8693.0,21489.0,2605.0,25.7,38.1,25.4,3.6,34.7,5.6,30.8,87.1,6.9,0.0,0.0,5.0,1.0,24.1,1379,78.8,19.1,1.5,0.6,16.5
1015001700,Alabama,Calhoun County,6821,3436,3385,3.8,60.9,30.2,0.1,2.2,0.0,4964,45000.0,6502.0,22384.0,2739.0,13.4,15.5,29.5,21.4,18.1,13.9,17.1,87.5,5.7,0.6,0.4,2.1,3.6,24.2,2711,72.5,22.6,4.9,0.0,9.6
1015001800,Alabama,Calhoun County,6527,3059,3468,3.9,78.9,8.5,0.6,2.4,0.0,4811,50229.0,6456.0,25223.0,4092.0,13.3,16.7,31.3,17.2,25.3,8.3,17.9,86.5,9.2,0.2,1.7,0.5,1.9,24.2,2639,72.3,21.8,5.9,0.0,12.7
1015002000,Alabama,Calhoun County,6962,3457,3505,1.3,92.1,3.5,0.4,0.5,0.0,5187,60818.0,5425.0,30509.0,3889.0,9.4,12.6,34.6,14.6,24.7,12.0,14.1,85.0,8.3,0.6,0.5,3.3,2.4,30.5,3002,79.6,16.1,4.3,0.0,2.5
1015002101,Alabama,Calhoun County,3621,1810,1811,0.9,63.4,33.9,0.0,0.7,0.0,3350,22029.0,6513.0,12727.0,2704.0,43.9,24.2,29.0,30.6,27.1,5.1,8.3,67.9,11.4,0.0,11.4,2.3,7.0,18.7,1515,85.6,9.7,4.4,0.3,8.7
1015002102,Alabama,Calhoun County,3208,1486,1722,1.1,81.9,11.4,0.0,0.4,0.0,2652,60306.0,8014.0,29510.0,3679.0,11.8,9.3,47.8,12.2,26.9,2.2,10.9,90.3,5.3,0.0,1.1,0.8,2.7,23.7,1612,70.4,25.8,3.8,0.0,9.8
1015002103,Alabama,Calhoun County,7025,3353,3672,4.2,71.8,20.4,0.2,1.9,0.0,5352,38714.0,4021.0,23279.0,4183.0,25.2,39.6,27.5,17.0,33.3,11.3,10.9,88.5,7.3,0.0,0.0,0.3,3.9,23.0,2726,72.4,24.5,2.6,0.5,15.8
1015002200,Alabama,Calhoun County,3378,1605,1773,1.6,92.7,4.1,0.6,0.4,0.0,2623,43750.0,6893.0,21049.0,2017.0,17.2,26.1,21.6,6.8,28.2,8.0,35.4,84.0,14.4,0.0,0.5,0.5,0.6,29.2,1295,74.1,17.1,8.3,0.5,3.4
1015002300,Alabama,Calhoun County,3540,1683,1857,3.9,80.1,13.2,0.0,0.0,0.0,2641,28886.0,5521.0,20647.0,3400.0,26.1,34.7,30.0,13.5,25.7,11.3,19.4,80.2,9.7,0.0,1.7,2.1,6.3,33.1,1287,70.6,24.9,4.5,0.0,9.0
1015002400,Alabama,Calhoun County,4652,2586,2066,1.9,93.9,2.6,0.0,0.0,0.0,3580,55110.0,8302.0,23405.0,2428.0,16.5,32.3,27.4,14.4,21.2,16.6,20.5,91.0,8.3,0.0,0.0,0.0,0.8,25.8,2046,65.2,29.7,5.1,0.0,4.7
1015002501,Alabama,Calhoun County,7451,3559,3892,0.9,93.5,5.1,0.4,0.0,0.0,5867,63750.0,10912.0,26931.0,2153.0,8.5,15.6,36.0,16.5,18.4,11.5,17.7,87.7,6.9,1.1,0.4,0.0,3.9,26.3,3828,68.4,27.3,4.4,0.0,5.4
1015002502,Alabama,Calhoun County,4618,2315,2303,0.1,95.9,1.5,0.8,0.0,0.0,3591,55174.0,5171.0,32040.0,10004.0,10.0,4.9,24.5,19.4,19.6,11.7,24.7,84.5,12.7,0.0,0.1,0.5,2.2,33.2,1993,61.0,24.5,14.5,0.0,4.4
1015002600,Alabama,Calhoun County,4623,2438,2185,0.4,94.6,3.1,0.3,0.0,0.0,3647,53470.0,5231.0,29266.0,5325.0,12.6,14.3,24.0,21.9,21.3,15.5,17.3,86.0,7.2,0.0,1.3,0.1,5.3,30.0,2154,73.3,15.1,10.7,1.0,8.5
1015981901,Alabama,Calhoun County,8,4,4,0.0,100.0,0.0,0.0,0.0,0.0,8,,,,,0.0,,,,,,,,,,,,,,0,,,,,
1015981902,Alabama,Calhoun County,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
1015981903,Alabama,Calhoun County,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
1017953800,Alabama,Chambers County,3655,1627,2028,0.0,77.0,21.5,1.1,0.0,0.0,2871,39032.0,8379.0,20256.0,3155.0,28.6,50.8,30.6,17.3,17.2,16.2,18.7,81.9,10.0,0.0,2.7,0.0,5.4,31.1,1326,84.2,10.0,5.7,0.1,6.2
1017953900,Alabama,Chambers County,2987,1440,1547,0.0,48.1,51.0,0.0,0.0,0.0,2424,33564.0,3979.0,21733.0,2880.0,22.2,48.6,30.6,19.2,19.3,6.6,24.4,94.1,4.2,0.0,0.0,0.0,1.7,16.6,1262,84.9,12.5,2.5,0.0,10.8
1017954000,Alabama,Chambers County,6392,2825,3567,3.8,39.8,54.8,0.1,0.4,0.0,5150,32482.0,6541.0,21097.0,1876.0,15.3,29.5,20.2,14.9,20.7,16.8,27.5,83.6,11.5,0.9,2.1,0.6,1.2,26.1,2558,81.9,13.3,4.7,0.0,3.9
1017954200,Alabama,Chambers County,3286,1659,1627,1.0,78.1,15.8,0.3,2.7,0.0,2568,41607.0,10530.0,21525.0,3750.0,18.1,22.9,20.7,8.0,31.7,12.1,27.5,87.8,7.3,0.0,0.0,0.0,4.9,23.4,1583,89.2,7.1,3.7,0.0,4.3
1017954300,Alabama,Chambers County,5102,2642,2460,2.9,60.3,31.1,0.5,4.2,0.0,3790,45455.0,10550.0,26329.0,3697.0,14.1,16.6,31.9,9.8,27.5,10.3,20.5,92.5,5.7,0.0,0.0,1.0,0.8,23.4,2584,83.7,10.4,5.8,0.0,3.1
1017954400,Alabama,Chambers County,850,477,373,0.0,21.8,77.4,0.0,0.0,0.0,772,35284.0,9087.0,26486.0,6092.0,19.3,63.5,7.6,17.4,34.0,13.0,28.0,86.6,12.3,0.0,0.0,0.0,1.1,22.5,447,83.0,17.0,0.0,0.0,4.5
1017954500,Alabama,Chambers County,3972,1914,2058,5.9,43.3,49.0,0.0,0.0,0.0,2907,31776.0,10765.0,20549.0,4755.0,21.8,32.6,19.4,14.0,10.1,8.3,48.2,78.7,18.7,0.0,0.0,0.9,1.7,20.5,1557,85.2,11.1,3.7,0.0,12.2
1017954600,Alabama,Chambers County,3056,1389,1667,1.4,67.8,30.6,0.0,0.0,0.0,2315,36585.0,8253.0,26320.0,9206.0,15.7,16.3,24.9,16.3,23.3,7.2,28.3,86.6,12.6,0.0,0.0,0.0,0.9,24.1,1279,88.9,9.8,1.3,0.0,8.4
1017954700,Alabama,Chambers County,4595,2347,2248,0.6,57.3,40.9,0.2,0.2,0.0,3462,36455.0,7477.0,17916.0,2389.0,18.9,21.8,21.8,11.6,27.1,11.1,28.4,90.0,8.1,0.0,0.0,0.7,1.1,22.7,1931,81.9,16.5,1.6,0.0,6.8
1019955701,Alabama,Cherokee County,3474,1795,1679,0.8,90.4,8.2,0.3,0.0,0.0,2728,39545.0,7877.0,20567.0,2508.0,16.6,15.3,30.6,13.4,20.8,9.3,26.0,84.3,8.8,0.9,0.0,2.0,4.1,24.3,1275,79.4,15.1,5.6,0.0,4.6
1019955702,Alabama,Cherokee County,3632,1908,1724,0.5,97.7,1.0,0.1,0.4,0.0,2856,31960.0,3794.0,19568.0,3215.0,25.0,39.7,24.3,21.1,13.9,15.8,24.9,90.4,8.5,0.6,0.0,0.0,0.5,29.2,1237,73.6,14.6,11.9,0.0,9.3
1019955800,Alabama,Cherokee County,5614,2900,2714,2.2,96.0,1.5,0.2,0.0,0.0,4535,46141.0,13297.0,22262.0,2227.0,12.7,17.0,20.9,10.4,22.3,14.3,32.1,78.5,17.9,0.0,0.0,0.0,3.6,27.3,2408,70.8,17.8,11.4,0.0,6.0
1019955900,Alabama,Cherokee County,4126,1954,2172,1.6,90.8,4.9,0.5,0.1,0.0,3192,42911.0,5382.0,27391.0,5904.0,19.4,20.6,31.9,13.5,14.9,16.9,22.7,83.8,15.0,0.0,1.1,0.0,0.0,28.5,1605,71.0,19.7,9.3,0.0,4.7
1019956000,Alabama,Cherokee County,4372,2070,2302,2.6,83.6,9.7,0.2,0.0,0.0,3611,39676.0,9828.0,24600.0,3447.0,16.1,23.5,39.2,20.9,14.8,7.5,17.6,91.8,4.1,0.0,0.7,0.0,3.4,20.0,1552,74.5,19.8,5.7,0.0,5.0
1019956100,Alabama,Cherokee County,4637,2235,2402,1.3,91.6,5.4,1.4,0.3,0.0,3698,38183.0,7614.0,23043.0,2441.0,10.3,8.9,29.3,13.1,19.0,7.2,31.4,85.7,13.2,1.1,0.0,0.0,0.0,28.9,1802,81.1,15.0,3.9,0.0,2.8
1021060101,Alabama,Chilton County,4381,2293,2088,3.9,70.7,24.6,0.0,0.3,0.0,3486,43480.0,5658.0,21037.0,2632.0,17.3,34.8,25.0,17.8,30.3,8.1,18.8,74.7,14.2,0.0,0.9,0.9,9.3,27.2,1656,65.5,25.0,8.8,0.7,10.7
1021060102,Alabama,Chilton County,7123,3169,3954,9.3,75.6,11.2,0.0,2.3,0.0,4591,47664.0,7639.0,30216.0,9508.0,23.9,37.7,32.8,10.7,19.6,12.4,24.4,83.7,10.7,0.0,0.0,5.1,0.5,36.1,2660,82.3,12.0,4.2,1.4,6.5
1021060200,Alabama,Chilton County,2748,1175,1573,0.0,98.8,0.2,1.0,0.0,0.0,2208,47830.0,13512.0,23895.0,3403.0,17.3,20.2,30.0,9.9,25.7,21.3,13.1,81.1,14.2,0.0,0.0,2.8,1.8,31.6,1211,80.9,14.0,5.0,0.0,2.4
1021060300,Alabama,Chilton County,3658,1721,1937,7.3,91.6,0.4,0.0,0.0,0.0,2685,51045.0,9294.0,23083.0,2872.0,18.0,24.0,20.1,15.8,22.5,19.2,22.5,83.9,10.5,0.0,1.3,1.2,3.1,30.2,1492,82.0,11.3,6.2,0.5,7.4
1021060401,Alabama,Chilton County,5599,2921,2678,9.3,80.6,8.4,0.7,0.2,0.0,3897,45218.0,9267.0,21256.0,2304.0,18.5,25.1,28.4,11.1,20.7,14.0,25.8,86.6,10.6,0.8,0.7,0.2,1.0,32.1,2350,85.7,11.5,2.4,0.3,10.0
1021060402,Alabama,Chilton County,8885,4307,4578,14.4,74.1,6.4,0.0,0.0,0.0,6131,35299.0,8366.0,17887.0,1772.0,25.6,28.3,17.0,22.8,24.6,17.2,18.3,83.1,15.6,0.0,0.4,0.4,0.5,37.8,3304,87.5,9.2,3.3,0.0,4.8
1021060500,Alabama,Chilton County,3043,1650,1393,1.0,72.5,26.4,0.0,0.0,0.0,2456,53856.0,7610.0,24693.0,3857.0,15.8,18.7,26.4,14.9,16.1,15.4,27.2,86.1,9.2,0.0,1.3,2.4,0.9,29.4,1270,77.3,14.5,8.2,0.0,9.5
1021060600,Alabama,Chilton County,3531,1848,1683,6.0,88.5,1.3,3.1,0.0,0.0,2666,43375.0,10790.0,22556.0,5330.0,16.1,26.9,28.9,13.2,26.6,12.0,19.3,88.6,9.6,0.0,1.8,0.0,0.0,26.9,1551,84.7,13.2,2.1,0.0,9.0
1021060700,Alabama,Chilton County,4837,2470,2367,4.8,87.5,7.7,0.0,0.0,0.0,3656,41750.0,7779.0,27578.0,7315.0,11.3,17.7,23.2,10.5,27.7,20.8,17.8,80.6,15.9,0.0,0.0,2.7,0.8,31.8,2181,75.9,20.1,4.0,0.0,1.1
1023956700,Alabama,Choctaw County,2972,1421,1551,0.0,20.1,79.1,0.1,0.3,0.0,2371,29211.0,9381.0,20842.0,2540.0,27.1,41.9,22.0,18.1,27.4,8.0,24.4,90.9,7.2,0.0,0.6,0.4,0.9,31.0,926,83.5,14.1,2.1,0.3,10.5
1023956800,Alabama,Choctaw County,4370,1902,2468,1.4,61.2,35.9,0.0,0.0,0.0,3494,31513.0,3440.0,20509.0,2080.0,21.3,30.7,21.8,17.9,22.1,11.2,27.0,77.4,16.6,0.0,2.2,0.3,3.4,26.9,1511,79.3,12.7,7.4,0.6,6.6
1023956900,Alabama,Choctaw County,3553,1725,1828,0.2,84.4,13.9,0.0,0.0,0.0,2779,41522.0,10725.0,24411.0,3629.0,11.3,14.6,24.9,11.2,20.0,31.2,12.8,81.3,14.3,0.0,2.9,1.4,0.1,36.6,1263,80.0,15.0,4.5,0.5,5.1
1023957000,Alabama,Choctaw County,2293,1229,1064,0.0,50.1,49.8,0.1,0.0,0.0,1810,27684.0,6067.0,16819.0,2702.0,35.2,55.3,28.0,13.5,17.5,16.5,24.6,79.9,15.1,0.0,0.0,3.7,1.2,41.3,601,75.5,20.6,3.8,0.0,23.5
1025957500,Alabama,Clarke County,1281,621,660,0.5,75.0,24.2,0.2,0.0,0.0,1058,30435.0,9805.0,19623.0,4852.0,22.2,23.6,14.5,8.7,28.0,16.1,32.6,88.9,6.4,0.0,0.0,4.0,0.7,22.8,435,87.4,11.0,1.6,0.0,16.3
1025957601,Alabama,Clarke County,1122,490,632,1.3,66.5,30.9,0.0,0.0,0.0,777,43047.0,16648.0,17591.0,4165.0,22.0,22.1,19.7,17.1,25.8,16.4,21.0,87.7,11.5,0.0,0.0,0.0,0.8,26.6,391,91.6,6.4,2.0,0.0,5.1
1025957602,Alabama,Clarke County,5217,2473,2744,0.5,55.6,41.3,0.2,2.0,0.4,4140,35313.0,13113.0,24579.0,3617.0,12.7,7.5,24.0,11.6,30.0,12.9,21.5,74.9,17.2,0.0,0.8,6.2,0.9,20.8,1812,79.0,11.1,9.9,0.0,9.4
1025957700,Alabama,Clarke County,1362,559,803,0.0,48.6,49.4,0.0,0.0,0.0,994,33438.0,6256.0,16948.0,2735.0,31.6,45.3,11.9,10.6,18.6,23.9,35.0,91.5,5.8,0.0,0.0,0.0,2.6,40.7,360,85.8,10.8,3.3,0.0,25.0
1025957800,Alabama,Clarke County,4948,2354,2594,0.1,49.3,49.4,0.0,0.0,0.0,4044,37631.0,9103.0,23190.0,2635.0,25.8,45.6,18.2,14.9,21.2,15.7,30.0,86.3,11.5,0.7,0.8,0.1,0.6,25.1,1805,83.2,12.9,3.8,0.1,12.8
1025957901,Alabama,Clarke County,3830,1929,1901,0.0,60.0,39.3,0.0,0.7,0.0,2805,30221.0,4271.0,17190.0,2436.0,23.5,16.9,31.6,13.1,25.6,10.5,19.2,86.8,10.4,0.0,0.0,2.3,0.6,25.2,1074,86.6,10.5,2.9,0.0,22.8
1025957902,Alabama,Clarke County,4011,1906,2105,0.0,47.6,52.4,0.0,0.0,0.0,3053,32734.0,4427.0,19712.0,3169.0,34.2,49.3,22.8,19.3,21.6,7.6,28.7,88.8,6.5,0.0,2.1,1.3,1.3,17.9,1227,82.0,13.0,5.1,0.0,18.0
1025958001,Alabama,Clarke County,1219,566,653,0.0,64.5,35.3,0.2,0.0,0.0,949,42500.0,13853.0,23604.0,8151.0,27.7,28.3,19.6,11.2,26.3,21.3,21.6,77.4,21.3,0.0,1.2,0.0,0.0,23.1,403,76.9,18.6,4.5,0.0,6.7
1025958002,Alabama,Clarke County,1635,751,884,0.0,21.8,78.2,0.0,0.0,0.0,1267,23125.0,10993.0,16349.0,5764.0,42.8,45.9,16.4,20.9,23.9,14.3,24.4,77.7,11.4,0.0,0.0,9.7,1.2,32.1,426,85.9,10.1,4.0,0.0,23.5
1027958900,Alabama,Clay County,5101,2567,2534,2.0,74.8,21.3,1.4,0.0,0.0,3886,39722.0,11836.0,22737.0,2929.0,12.4,12.3,26.6,15.5,22.5,10.6,24.9,81.7,8.5,0.0,5.9,0.0,4.0,27.5,2151,72.2,17.4,10.4,0.0,4.8
1027959000,Alabama,Clay County,3251,1428,1823,9.8,74.1,13.7,1.4,0.2,0.0,2421,29844.0,11975.0,21006.0,4355.0,31.7,45.5,21.2,15.9,16.3,9.3,37.3,90.1,4.0,0.0,1.1,2.5,2.2,27.2,1280,76.7,18.2,5.1,0.0,8.9
1027959100,Alabama,Clay County,2765,1406,1359,0.0,89.4,7.3,0.0,0.0,0.0,2231,34795.0,11333.0,21677.0,4361.0,17.3,26.2,22.0,16.0,13.5,14.2,34.3,94.2,4.0,0.0,0.0,0.0,1.8,33.9,1224,84.8,10.0,5.1,0.0,5.6
1027959200,Alabama,Clay County,2290,1070,1220,0.0,89.7,10.3,0.0,0.0,0.0,1794,47449.0,3201.0,18236.0,3104.0,18.7,18.8,13.0,8.5,18.4,22.1,37.9,89.1,5.6,0.0,1.6,0.0,3.7,36.7,854,83.7,7.8,8.4,0.0,7.8
1029959500,Alabama,Cleburne County,2886,1513,1373,1.2,97.5,0.2,0.0,0.1,0.0,2207,41645.0,6786.0,21599.0,5069.0,16.8,27.5,23.4,13.7,13.2,25.7,24.0,82.4,13.6,0.1,0.3,0.0,3.6,44.9,1143,82.8,7.8,9.4,0.0,2.9
1029959600,Alabama,Cleburne County,3837,1701,2136,0.4,89.3,7.7,0.0,0.3,0.0,2883,25526.0,6350.0,18166.0,2108.0,30.1,51.2,23.5,17.1,30.3,11.2,17.8,80.9,17.4,0.0,0.0,0.0,1.7,28.2,1161,78.0,16.2,5.8,0.0,13.1
1029959700,Alabama,Cleburne County,3701,2005,1696,6.8,87.9,2.4,1.2,0.0,0.0,2853,38235.0,9456.0,20888.0,2549.0,22.9,39.8,23.7,10.2,29.1,18.6,18.4,92.1,6.4,0.0,0.6,0.0,0.8,24.1,1448,69.6,24.2,6.2,0.0,9.0
1029959800,Alabama,Cleburne County,4515,2148,2367,1.2,96.3,0.7,0.0,1.5,0.0,3386,45457.0,6243.0,22696.0,1886.0,8.6,10.5,29.7,7.7,20.4,17.0,25.2,75.1,18.6,0.0,2.0,0.4,4.0,36.1,1991,75.9,13.8,10.3,0.0,6.4
1031010100,Alabama,Coffee County,2242,1054,1188,1.4,87.2,2.2,5.5,0.0,0.0,1702,41823.0,5867.0,20986.0,1793.0,20.7,42.6,22.5,15.7,27.7,12.1,22.1,84.2,9.7,0.0,1.1,2.1,2.9,32.6,970,70.4,20.3,9.3,0.0,4.3
1031010200,Alabama,Coffee County,1749,838,911,0.0,83.2,10.9,3.7,0.9,0.0,1404,39907.0,5890.0,23853.0,2873.0,15.1,19.5,26.0,27.0,20.5,11.9,14.6,90.0,6.6,0.0,0.0,2.1,1.2,26.0,678,66.5,25.4,7.2,0.9,9.0
1031010300,Alabama,Coffee County,4912,2428,2484,2.5,86.3,5.7,1.1,0.7,0.0,3810,57054.0,5541.0,28525.0,1867.0,10.7,15.2,36.5,16.2,17.8,10.5,19.0,88.3,7.6,0.0,0.8,1.7,1.6,23.5,2031,73.8,21.7,4.5,0.0,6.3
1031010400,Alabama,Coffee County,1812,926,886,0.7,77.5,12.4,2.8,0.0,0.0,1482,43488.0,2759.0,23288.0,1767.0,14.0,17.0,28.0,16.1,20.9,14.3,20.8,88.0,9.0,0.0,0.1,1.2,1.7,27.8,847,77.0,17.6,4.3,1.2,7.2
1031010500,Alabama,Coffee County,4547,2329,2218,1.8,58.7,36.9,0.2,1.5,0.0,3447,35386.0,4468.0,18090.0,1881.0,25.3,38.3,20.4,21.3,20.7,17.2,20.4,74.9,15.4,0.0,5.5,2.6,1.6,21.2,1685,80.3,14.5,4.7,0.5,7.9
1031010600,Alabama,Coffee County,1510,775,735,0.0,95.0,0.5,2.6,0.6,0.0,1239,38125.0,10668.0,26104.0,4087.0,16.9,31.1,25.5,12.2,20.8,17.1,24.5,89.0,6.7,0.5,0.5,1.3,2.0,28.1,597,83.8,11.6,4.7,0.0,8.7
1031010700,Alabama,Coffee County,2299,1130,1169,5.7,87.4,1.5,1.9,0.2,0.0,1830,51128.0,3787.0,27417.0,3183.0,14.3,21.7,32.2,8.8,21.6,24.3,13.1,86.6,3.6,0.0,0.5,2.1,7.2,26.6,1109,75.4,16.1,8.0,0.5,2.8
1031010800,Alabama,Coffee County,2914,1434,1480,3.9,85.8,4.0,1.0,0.4,0.0,2305,60787.0,6477.0,32765.0,3788.0,13.5,15.5,36.5,13.3,17.2,16.0,17.0,83.7,6.8,0.0,0.4,2.7,6.5,23.4,1257,76.5,18.0,5.3,0.2,6.4
1031010900,Alabama,Coffee County,2219,1129,1090,4.5,62.7,32.7,0.0,0.0,0.0,1761,39006.0,3751.0,20690.0,2305.0,22.1,30.9,29.3,19.9,24.3,17.2,9.3,89.8,6.2,0.0,0.0,1.7,2.3,20.4,901,81.8,11.5,6.7,0.0,7.8
1031011000,Alabama,Coffee County,3153,1568,1585,6.1,76.2,16.3,0.8,0.1,0.0,2226,48125.0,8085.0,27683.0,3549.0,4.5,5.0,29.0,27.0,17.1,14.3,12.7,89.0,5.3,0.0,0.4,0.9,4.4,21.8,1391,76.2,19.8,4.0,0.0,5.0
1031011100,Alabama,Coffee County,2095,856,1239,6.5,73.4,13.6,3.0,0.5,0.0,1647,47569.0,12917.0,24550.0,3611.0,18.3,30.2,24.8,11.5,31.5,9.3,23.0,87.5,6.3,0.0,3.2,1.3,1.7,14.2,820,78.9,15.0,6.1,0.0,13.0
1031011201,Alabama,Coffee County,8602,4254,4348,7.5,75.6,9.7,0.0,2.6,0.0,6432,75487.0,7872.0,37285.0,4700.0,7.0,13.8,51.8,8.4,22.4,8.0,9.4,90.3,6.8,0.0,0.0,1.0,1.9,20.2,3788,61.3,34.2,4.5,0.0,5.4
1031011202,Alabama,Coffee County,8498,4188,4310,16.1,52.8,24.3,0.2,3.2,0.0,5522,49745.0,5327.0,24245.0,2385.0,15.9,25.3,27.0,21.8,23.6,12.1,15.6,87.8,7.7,0.0,1.2,0.5,2.9,18.2,3951,73.0,21.1,5.9,0.0,3.7
1031011300,Alabama,Coffee County,4521,2316,2205,10.2,50.3,38.9,0.3,0.1,0.0,3219,25505.0,6691.0,16876.0,2661.0,37.7,62.6,15.7,25.6,15.5,13.4,29.7,80.6,14.6,0.0,1.2,1.6,2.0,18.4,1614,82.2,11.2,6.6,0.0,7.0
1033020100,Alabama,Colbert County,3480,1514,1966,4.8,77.2,15.3,0.5,0.2,0.0,2772,36400.0,5435.0,20018.0,2625.0,23.2,36.5,25.2,25.3,25.7,11.4,12.4,92.5,4.8,0.0,2.7,0.0,0.0,18.1,1457,75.4,19.1,5.6,0.0,6.9
1033020200,Alabama,Colbert County,2053,1020,1033,0.7,73.2,24.8,0.0,0.0,0.0,1672,30893.0,8022.0,22569.0,4256.0,24.2,42.0,21.7,20.5,28.9,9.7,19.2,89.4,4.1,0.1,2.1,1.7,2.6,20.8,678,86.0,10.2,3.8,0.0,9.5
1033020300,Alabama,Colbert County,1840,807,1033,0.3,40.6,52.0,0.9,0.0,0.0,1392,21786.0,6103.0,24127.0,10048.0,46.7,81.9,7.8,15.3,23.9,13.9,39.2,72.9,13.6,0.0,7.3,4.8,1.4,24.0,590,81.0,15.1,3.9,0.0,7.8
1033020400,Alabama,Colbert County,1590,762,828,1.5,89.1,3.9,1.0,0.3,1.2,1231,55388.0,6258.0,28966.0,4032.0,4.2,0.9,44.4,11.9,19.3,12.8,11.6,91.1,1.5,0.0,0.0,3.1,4.3,18.7,680,69.1,26.0,4.9,0.0,3.5
1033020500,Alabama,Colbert County,5828,2982,2846,6.3,73.8,15.9,1.0,0.5,0.0,4201,54918.0,7682.0,23716.0,3232.0,18.2,28.1,29.5,20.4,22.9,6.4,20.7,81.2,15.8,0.0,0.0,0.7,2.3,21.5,2499,82.0,17.0,1.0,0.0,13.1
1033020600,Alabama,Colbert County,3888,1702,2186,0.7,60.3,33.8,0.7,0.3,0.0,2871,42059.0,8108.0,19943.0,1982.0,16.8,14.8,27.4,12.7,29.5,8.2,22.2,95.5,4.5,0.0,0.0,0.0,0.0,18.1,1533,74.8,20.9,3.8,0.5,2.4
1033020701,Alabama,Colbert County,6247,2796,3451,1.9,83.5,11.6,2.2,0.4,0.0,4875,61775.0,9230.0,28451.0,2793.0,9.9,9.3,37.3,16.4,26.3,4.5,15.5,92.9,4.6,0.0,0.0,1.1,1.4,19.2,3065,82.2,10.6,6.0,1.3,5.4
1033020703,Alabama,Colbert County,4935,2291,2644,0.0,79.8,15.6,0.6,1.9,0.0,3897,46375.0,10023.0,24867.0,2666.0,12.9,12.5,34.7,5.9,34.0,6.7,18.6,92.3,5.1,0.0,0.9,0.0,1.7,20.2,2054,74.0,19.4,6.7,0.0,6.3
1033020704,Alabama,Colbert County,4716,2466,2250,2.2,86.6,10.5,0.0,0.4,0.0,3613,52292.0,6256.0,25720.0,2738.0,10.6,12.5,25.0,17.0,37.4,8.8,11.8,93.0,2.9,0.0,0.0,1.4,2.7,23.0,1883,73.8,18.1,8.1,0.0,7.2
1033020801,Alabama,Colbert County,4485,2330,2155,0.6,77.3,20.8,0.3,0.0,0.0,3846,50139.0,12201.0,26613.0,3143.0,12.6,16.3,20.9,13.5,18.9,20.9,25.8,84.1,11.7,0.0,1.4,0.0,2.7,29.2,1988,80.7,11.7,7.6,0.0,5.5
1033020802,Alabama,Colbert County,3724,1788,1936,0.5,78.4,19.1,0.7,0.0,0.0,2909,41105.0,6742.0,19899.0,2127.0,17.3,31.5,24.6,21.0,18.0,16.7,19.6,86.9,9.5,0.0,0.0,0.0,3.6,29.8,1270,76.7,17.6,5.7,0.0,11.0
1033020901,Alabama,Colbert County,4234,1994,2240,0.8,92.7,4.1,0.6,0.7,0.0,3305,45308.0,7826.0,21030.0,2863.0,21.0,35.6,21.2,11.7,22.8,15.7,28.6,89.3,6.4,0.6,0.2,1.2,2.2,30.4,1719,79.2,12.0,8.1,0.6,6.0
1033020902,Alabama,Colbert County,3533,1781,1752,6.0,88.5,3.9,0.0,0.3,0.0,2649,50000.0,11100.0,23369.0,3279.0,15.9,25.2,18.6,16.1,26.7,20.8,17.7,86.2,9.1,0.0,0.0,1.2,3.5,23.2,1489,77.4,15.3,7.3,0.0,4.7
1033021000,Alabama,Colbert County,3882,1910,1972,4.8,82.5,11.0,1.0,0.4,0.0,2962,37788.0,7597.0,20537.0,2607.0,19.9,28.7,22.4,7.7,23.5,12.5,33.9,92.3,5.3,0.9,1.1,0.0,0.3,29.5,1275,76.2,20.9,2.9,0.0,5.1
1035960200,Alabama,Conecuh County,2015,1063,952,1.2,39.5,57.5,0.0,0.2,0.0,1620,36882.0,3793.0,18253.0,3448.0,16.1,31.0,27.0,15.7,12.0,13.6,31.7,90.6,6.8,0.0,2.5,0.0,0.0,24.3,559,66.2,29.2,4.7,0.0,4.3
1035960300,Alabama,Conecuh County,1640,883,757,0.5,80.7,17.4,1.3,0.0,0.0,1241,33839.0,4539.0,20727.0,3893.0,18.2,23.8,20.0,18.1,18.1,32.6,11.1,92.4,5.3,0.0,1.1,0.0,1.1,35.6,530,83.2,13.0,3.4,0.4,4.5
